統計年月,區域別,姓氏,性別,人口數
10706,新北市石碇區,劉,男,48
10706,新北市石碇區,劉,女,55
10706,新北市石碇區,鄭,男,41
10706,新北市石碇區,鄭,女,59
10706,新北市石碇區,潘,男,54
10706,新北市石碇區,潘,女,45
10706,新北市坪林區,陳,男,579
10706,新北市坪林區,陳,女,441
10706,新北市坪林區,王,男,306
10706,新北市坪林區,王,女,211
10706,新北市坪林區,鄭,男,306
10706,新北市坪林區,鄭,女,191
10706,新北市坪林區,林,男,255
10706,新北市坪林區,林,女,232
10706,新北市坪林區,李,男,255
10706,新北市坪林區,李,女,204
10706,新北市坪林區,黃,男,226
10706,新北市坪林區,黃,女,193
10706,新北市坪林區,鐘,男,211
10706,新北市坪林區,鐘,女,147
10706,新北市坪林區,張,男,108
10706,新北市坪林區,張,女,105
10706,新北市坪林區,周,男,90
10706,新北市坪林區,周,女,72
10706,新北市坪林區,吳,男,96
10706,新北市坪林區,吳,女,58
10706,新北市坪林區,高,男,81
10706,新北市坪林區,高,女,66
10706,新北市坪林區,蔡,男,59
10706,新北市坪林區,蔡,女,61
10706,新北市坪林區,蘇,男,68
10706,新北市坪林區,蘇,女,49
10706,新北市坪林區,許,男,52
10706,新北市坪林區,許,女,63
10706,新北市坪林區,楊,男,56
10706,新北市坪林區,楊,女,39
10706,新北市坪林區,白,男,52
10706,新北市坪林區,白,女,41
10706,新北市坪林區,劉,男,37
10706,新北市坪林區,劉,女,52
10706,新北市坪林區,傅,男,53
10706,新北市坪林區,傅,女,29
10706,新北市坪林區,曾,男,42
10706,新北市坪林區,曾,女,38
10706,新北市坪林區,梁,男,39
10706,新北市坪林區,梁,女,38
10706,新北市三芝區,陳,男,1023
10706,新北市三芝區,陳,女,1029
10706,新北市三芝區,江,男,1085
10706,新北市三芝區,江,女,812
10706,新北市三芝區,林,男,817
10706,新北市三芝區,林,女,758
10706,新北市三芝區,李,男,581
10706,新北市三芝區,李,女,610
10706,新北市三芝區,張,男,505
10706,新北市三芝區,張,女,529
10706,新北市三芝區,楊,男,579
10706,新北市三芝區,楊,女,433
10706,新北市三芝區,王,男,433
10706,新北市三芝區,王,女,434
10706,新北市三芝區,黃,男,354
10706,新北市三芝區,黃,女,422
10706,新北市三芝區,吳,男,348
10706,新北市三芝區,吳,女,335
10706,新北市三芝區,謝,男,382
10706,新北市三芝區,謝,女,294
10706,新北市三芝區,葉,男,358
10706,新北市三芝區,葉,女,277
10706,新北市三芝區,鄭,男,317
10706,新北市三芝區,鄭,女,304
10706,新北市三芝區,華,男,353
10706,新北市三芝區,華,女,257
10706,新北市三芝區,簡,男,325
10706,新北市三芝區,簡,女,270
10706,新北市三芝區,郭,男,256
10706,新北市三芝區,郭,女,223
10706,新北市三芝區,盧,男,259
10706,新北市三芝區,盧,女,187
10706,新北市三芝區,蔡,男,230
10706,新北市三芝區,蔡,女,214
10706,新北市三芝區,許,男,188
10706,新北市三芝區,許,女,229
10706,新北市三芝區,賴,男,202
10706,新北市三芝區,賴,女,170
10706,新北市三芝區,周,男,179
10706,新北市三芝區,周,女,174
10706,新北市石門區,江,男,480
10706,新北市石門區,江,女,408
10706,新北市石門區,陳,男,387
10706,新北市石門區,陳,女,379
10706,新北市石門區,林,男,398
10706,新北市石門區,林,女,367
10706,新北市石門區,李,男,362
10706,新北市石門區,李,女,321
10706,新北市石門區,潘,男,341
10706,新北市石門區,潘,女,247
10706,新北市石門區,許,男,296
10706,新北市石門區,許,女,223
10706,新北市石門區,簡,男,202
10706,新北市石門區,簡,女,185
10706,新北市石門區,黃,男,188
10706,新北市石門區,黃,女,194
10706,新北市石門區,賴,男,185
10706,新北市石門區,賴,女,195
10706,新北市石門區,朱,男,209
10706,新北市石門區,朱,女,144
10706,新北市石門區,曾,男,190
10706,新北市石門區,曾,女,154
10706,新北市石門區,張,男,137
10706,新北市石門區,張,女,198
10706,新北市石門區,郭,男,159
10706,新北市石門區,郭,女,152
10706,新北市石門區,楊,男,166
10706,新北市石門區,楊,女,136
10706,新北市石門區,王,男,132
10706,新北市石門區,王,女,166
10706,新北市石門區,鄭,男,147
10706,新北市石門區,鄭,女,136
10706,新北市石門區,吳,男,118
10706,新北市石門區,吳,女,154
10706,新北市石門區,徐,男,142
10706,新北市石門區,徐,女,105
10706,新北市石門區,謝,男,121
10706,新北市石門區,謝,女,117
10706,新北市石門區,劉,男,100
10706,新北市石門區,劉,女,132
10706,新北市八里區,陳,男,2542
10706,新北市八里區,陳,女,2421
10706,新北市八里區,張,男,2256
10706,新北市八里區,張,女,1914
10706,新北市八里區,林,男,1517
10706,新北市八里區,林,女,1586
10706,新北市八里區,李,男,1230
10706,新北市八里區,李,女,1163
10706,新北市八里區,黃,男,842
10706,新北市八里區,黃,女,926
10706,新北市八里區,楊,男,649
10706,新北市八里區,楊,女,661
10706,新北市八里區,吳,男,544
10706,新北市八里區,吳,女,637
10706,新北市八里區,鄭,男,563
10706,新北市八里區,鄭,女,509
10706,新北市八里區,王,男,500
10706,新北市八里區,王,女,547
10706,新北市八里區,洪,男,499
10706,新北市八里區,洪,女,409
10706,新北市八里區,蔡,男,443
10706,新北市八里區,蔡,女,449
10706,新北市八里區,謝,男,370
10706,新北市八里區,謝,女,368
10706,新北市八里區,汪,男,393
10706,新北市八里區,汪,女,309
10706,新北市八里區,劉,男,318
10706,新北市八里區,劉,女,367
10706,新北市八里區,許,男,294
10706,新北市八里區,許,女,345
10706,新北市八里區,郭,男,296
10706,新北市八里區,郭,女,311
10706,新北市八里區,周,男,317
10706,新北市八里區,周,女,272
10706,新北市八里區,連,男,299
10706,新北市八里區,連,女,239
10706,新北市八里區,莊,男,224
10706,新北市八里區,莊,女,197
10706,新北市八里區,呂,男,238
10706,新北市八里區,呂,女,181
10706,新北市平溪區,林,男,318
10706,新北市平溪區,林,女,256
10706,新北市平溪區,陳,男,230
10706,新北市平溪區,陳,女,220
10706,新北市平溪區,胡,男,268
10706,新北市平溪區,胡,女,155
10706,新北市平溪區,王,男,139
10706,新北市平溪區,王,女,115
10706,新北市平溪區,楊,男,138
10706,新北市平溪區,楊,女,110
10706,新北市平溪區,李,男,110
10706,新北市平溪區,李,女,125
10706,新北市平溪區,蔡,男,115
10706,新北市平溪區,蔡,女,71
10706,新北市平溪區,黃,男,96
10706,新北市平溪區,黃,女,81
10706,新北市平溪區,周,男,93
10706,新北市平溪區,周,女,68
10706,新北市平溪區,潘,男,94
10706,新北市平溪區,潘,女,52
10706,新北市平溪區,吳,男,80
10706,新北市平溪區,吳,女,57
10706,新北市平溪區,鄭,男,83
10706,新北市平溪區,鄭,女,43
10706,新北市平溪區,蘇,男,75
10706,新北市平溪區,蘇,女,49
10706,新北市平溪區,詹,男,66
10706,新北市平溪區,詹,女,54
10706,新北市平溪區,張,男,63
10706,新北市平溪區,張,女,49
10706,新北市平溪區,劉,男,54
10706,新北市平溪區,劉,女,50
10706,新北市平溪區,高,男,46
10706,新北市平溪區,高,女,39
10706,新北市平溪區,葉,男,41
10706,新北市平溪區,葉,女,29
10706,新北市平溪區,賴,男,43
10706,新北市平溪區,賴,女,23
10706,新北市平溪區,謝,男,33
10706,新北市平溪區,謝,女,33
10706,新北市雙溪區,林,男,408
10706,新北市雙溪區,林,女,367
10706,新北市雙溪區,簡,男,407
10706,新北市雙溪區,簡,女,308
10706,新北市雙溪區,連,男,397
10706,新北市雙溪區,連,女,300
10706,新北市雙溪區,陳,男,321
10706,新北市雙溪區,陳,女,280
10706,新北市雙溪區,吳,男,338
10706,新北市雙溪區,吳,女,231
10706,新北市雙溪區,張,男,273
10706,新北市雙溪區,張,女,215
10706,新北市雙溪區,呂,男,193
10706,新北市雙溪區,呂,女,143
10706,新北市雙溪區,謝,男,172
10706,新北市雙溪區,謝,女,122
10706,新北市雙溪區,黃,男,119
10706,新北市雙溪區,黃,女,139
10706,新北市雙溪區,賴,男,148
10706,新北市雙溪區,賴,女,102
10706,新北市雙溪區,李,男,115
10706,新北市雙溪區,李,女,126
10706,新北市雙溪區,藍,男,133
10706,新北市雙溪區,藍,女,103
10706,新北市雙溪區,游,男,126
10706,新北市雙溪區,游,女,98
10706,新北市雙溪區,王,男,86
10706,新北市雙溪區,王,女,94
10706,新北市雙溪區,蔡,男,85
10706,新北市雙溪區,蔡,女,94
10706,新北市雙溪區,莊,男,98
10706,新北市雙溪區,莊,女,68
10706,新北市雙溪區,江,男,77
10706,新北市雙溪區,江,女,71
10706,新北市雙溪區,楊,男,77
10706,新北市雙溪區,楊,女,68
10706,新北市雙溪區,邱,男,86
10706,新北市雙溪區,邱,女,58
10706,新北市雙溪區,方,男,76
10706,新北市雙溪區,方,女,65
10706,新北市貢寮區,吳,男,1170
10706,新北市貢寮區,吳,女,1023
10706,新北市貢寮區,林,男,908
10706,新北市貢寮區,林,女,756
10706,新北市貢寮區,陳,男,370
10706,新北市貢寮區,陳,女,421
10706,新北市貢寮區,簡,男,403
10706,新北市貢寮區,簡,女,279
10706,新北市貢寮區,張,男,320
10706,新北市貢寮區,張,女,285
10706,新北市貢寮區,楊,男,306
10706,新北市貢寮區,楊,女,256
10706,新北市貢寮區,黃,男,199
10706,新北市貢寮區,黃,女,220
10706,新北市貢寮區,蕭,男,206
10706,新北市貢寮區,蕭,女,142
10706,新北市貢寮區,蔡,男,177
10706,新北市貢寮區,蔡,女,170
10706,新北市貢寮區,王,男,158
10706,新北市貢寮區,王,女,175
10706,新北市貢寮區,李,男,156
10706,新北市貢寮區,李,女,166
10706,新北市貢寮區,魏,男,150
10706,新北市貢寮區,魏,女,113
10706,新北市貢寮區,賴,男,119
10706,新北市貢寮區,賴,女,114
10706,新北市貢寮區,鄭,男,114
10706,新北市貢寮區,鄭,女,117
10706,新北市貢寮區,劉,男,87
10706,新北市貢寮區,劉,女,128
10706,新北市貢寮區,郭,男,99
10706,新北市貢寮區,郭,女,88
10706,新北市貢寮區,江,男,81
10706,新北市貢寮區,江,女,86
10706,新北市貢寮區,游,男,77
10706,新北市貢寮區,游,女,75
10706,新北市貢寮區,周,男,59
10706,新北市貢寮區,周,女,77
10706,新北市貢寮區,余,男,65
10706,新北市貢寮區,余,女,61
10706,新北市金山區,許,男,1160
10706,新北市金山區,許,女,1032
10706,新北市金山區,李,男,1124
10706,新北市金山區,李,女,1001
10706,新北市金山區,陳,男,746
10706,新北市金山區,陳,女,818
10706,新北市金山區,蔡,男,624
10706,新北市金山區,蔡,女,583
10706,新北市金山區,黃,男,577
10706,新北市金山區,黃,女,623
10706,新北市金山區,林,男,481
10706,新北市金山區,林,女,597
10706,新北市金山區,張,男,498
10706,新北市金山區,張,女,572
10706,新北市金山區,簡,男,473
10706,新北市金山區,簡,女,419
10706,新北市金山區,郭,男,450
10706,新北市金山區,郭,女,422
10706,新北市金山區,賴,男,390
10706,新北市金山區,賴,女,342
10706,新北市金山區,高,男,341
10706,新北市金山區,高,女,297
10706,新北市金山區,謝,男,315
10706,新北市金山區,謝,女,272
10706,新北市金山區,劉,男,266
10706,新北市金山區,劉,女,276
10706,新北市金山區,王,男,271
10706,新北市金山區,王,女,268
10706,新北市金山區,吳,男,191
10706,新北市金山區,吳,女,224
10706,新北市金山區,徐,男,187
10706,新北市金山區,徐,女,189
10706,新北市金山區,何,男,158
10706,新北市金山區,何,女,141
10706,新北市金山區,江,男,147
10706,新北市金山區,江,女,151
10706,新北市金山區,羅,男,158
10706,新北市金山區,羅,女,131
10706,新北市金山區,鄭,男,121
10706,新北市金山區,鄭,女,137
10706,新北市萬里區,林,男,1221
10706,新北市萬里區,林,女,1159
10706,新北市萬里區,陳,男,926
10706,新北市萬里區,陳,女,938
10706,新北市萬里區,郭,男,739
10706,新北市萬里區,郭,女,578
10706,新北市萬里區,李,男,636
10706,新北市萬里區,李,女,632
10706,新北市萬里區,許,男,604
10706,新北市萬里區,許,女,548
10706,新北市萬里區,黃,男,562
10706,新北市萬里區,黃,女,542
10706,新北市萬里區,張,男,523
10706,新北市萬里區,張,女,516
10706,新北市萬里區,蔡,男,459
10706,新北市萬里區,蔡,女,464
10706,新北市萬里區,吳,男,344
10706,新北市萬里區,吳,女,340
10706,新北市萬里區,楊,男,320
10706,新北市萬里區,楊,女,319
10706,新北市萬里區,簡,男,311
10706,新北市萬里區,簡,女,245
10706,新北市萬里區,何,男,257
10706,新北市萬里區,何,女,248
10706,新北市萬里區,王,男,214
10706,新北市萬里區,王,女,289
10706,新北市萬里區,蕭,男,222
10706,新北市萬里區,蕭,女,187
10706,新北市萬里區,劉,男,178
10706,新北市萬里區,劉,女,224
10706,新北市萬里區,賴,男,195
10706,新北市萬里區,賴,女,189
10706,新北市萬里區,謝,男,150
10706,新北市萬里區,謝,女,160
10706,新北市萬里區,江,男,149
10706,新北市萬里區,江,女,119
10706,新北市萬里區,游,男,142
10706,新北市萬里區,游,女,122
10706,新北市萬里區,羅,男,134
10706,新北市萬里區,羅,女,125
10706,新北市烏來區,林,男,326
10706,新北市烏來區,林,女,337
10706,新北市烏來區,陳,男,241
10706,新北市烏來區,陳,女,244
10706,新北市烏來區,高,男,217
10706,新北市烏來區,高,女,212
10706,新北市烏來區,張,男,188
10706,新北市烏來區,張,女,183
10706,新北市烏來區,黃,男,154
10706,新北市烏來區,黃,女,194
10706,新北市烏來區,王,男,154
10706,新北市烏來區,王,女,136
10706,新北市烏來區,李,男,139
10706,新北市烏來區,李,女,126
10706,新北市烏來區,楊,男,89
10706,新北市烏來區,楊,女,104
10706,新北市烏來區,吳,男,98
10706,新北市烏來區,吳,女,84
10706,新北市烏來區,簡,男,81
10706,新北市烏來區,簡,女,97
10706,新北市烏來區,周,男,85
10706,新北市烏來區,周,女,89
10706,新北市烏來區,劉,男,70
10706,新北市烏來區,劉,女,70
10706,新北市烏來區,游,男,63
10706,新北市烏來區,游,女,58
10706,新北市烏來區,蔡,男,51
10706,新北市烏來區,蔡,女,56
10706,新北市烏來區,謝,男,49
10706,新北市烏來區,謝,女,53
10706,新北市烏來區,宋,男,50
10706,新北市烏來區,宋,女,38
10706,新北市烏來區,潘,男,42
10706,新北市烏來區,潘,女,46
10706,新北市烏來區,許,男,41
10706,新北市烏來區,許,女,36
10706,新北市烏來區,邱,男,32
10706,新北市烏來區,邱,女,45
10706,新北市烏來區,朱,男,39
10706,新北市烏來區,朱,女,38
10706,臺北市松山區,陳,男,10205
10706,臺北市松山區,陳,女,11457
10706,臺北市松山區,林,男,7406
10706,臺北市松山區,林,女,8284
10706,臺北市松山區,李,男,5672
10706,臺北市松山區,李,女,6433
10706,臺北市松山區,張,男,5371
10706,臺北市松山區,張,女,6104
10706,臺北市松山區,黃,男,5318
10706,臺北市松山區,黃,女,5843
10706,臺北市松山區,王,男,4497
10706,臺北市松山區,王,女,5111
10706,臺北市松山區,吳,男,3484
10706,臺北市松山區,吳,女,3937
10706,臺北市松山區,劉,男,3134
10706,臺北市松山區,劉,女,3643
10706,臺北市松山區,楊,男,2656
10706,臺北市松山區,楊,女,3037
10706,臺北市松山區,蔡,男,2312
10706,臺北市松山區,蔡,女,2712
10706,臺北市松山區,許,男,2023
10706,臺北市松山區,許,女,2277
10706,臺北市松山區,鄭,男,1757
10706,臺北市松山區,鄭,女,2050
10706,臺北市松山區,周,男,1738
10706,臺北市松山區,周,女,1940
10706,臺北市松山區,謝,男,1542
10706,臺北市松山區,謝,女,1762
10706,臺北市松山區,郭,男,1480
10706,臺北市松山區,郭,女,1638
10706,臺北市松山區,徐,男,1383
10706,臺北市松山區,徐,女,1478
10706,臺北市松山區,廖,男,1090
10706,臺北市松山區,廖,女,1257
10706,臺北市松山區,葉,男,1084
10706,臺北市松山區,葉,女,1242
10706,臺北市松山區,曾,男,1071
10706,臺北市松山區,曾,女,1195
10706,臺北市松山區,洪,男,1056
10706,臺北市松山區,洪,女,1183
